PERIOD A PARAMETER,PERIOD B PARAMETER,ACCTTREE LEVEL03 FRIENDLY NAME,ACCTTREE LEVEL04,ACCT,SPD KEY CODE,SPDTYPE,FUND_CODE,DEPT_ID,PGM_CODE,PROJ_ID,ACTIVITY ID,SUBCLASS_CODE,GM SPONSOR BUDGET,BUDGET CONT,BUDGET TEMP,BUDGET,PERIOD ACTUALS,FY ACTUALS,ACTUALS,BUDGET SPENT PCNT,BUDGET BAL BEFORE ENCUMBS,BUDGET BAL BEFORE ENCUMBS PCNT,ENCUMBS,BUDGET BAL AFTER ENCUMBS1,BUDGET BAL AFTER ENCUMBS1 PCNT,FNA ENCUMBS,TOTAL ENCUMBS,BUDGET BAL AFTER ENCUMBS,BUDGET BAL AFTER ENCUMBS PCNT,PRIOR YEAR ACTUALS,CURRENT/PREVIOUS,ACCTTREE LEVEL0605 SUBTOTALING,ACCTTREE LEVEL04,ACCTTREE LEVEL036,ACCTTREE LEVEL035
1,998,EXPENDITURES,UTILITIES,750800 -- CHILLED WATER,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,0,0,50429.01,50429.01,50429.01,,-50429.01,,0,-50429.01,,0,0,-50429.01,,45734.66,1.10264316,,,,
1,998,EXPENDITURES,UTILITIES,750800 -- CHILLED WATER,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,5216.81,5216.81,5216.81,,-5216.81,,0,-5216.81,,0,0,-5216.81,,4731.17,1.10264691,750000 - 752399 -- UTILITIES,750000 - 752499 -- UTILITIES,,
1,998,EXPENDITURES,STUDENT AID,770400 -- SCHOLARSHIPS,12052067,12052067 -- UMC BOARD SCHOLARSHIP,20,10430,31566, , , ,0,0,0,0,15000,15000,15000,,-15000,,0,-15000,,0,0,-15000,,20500,0.73170732,770000 - 772399 -- STUDENT AID,770000 - 772499 -- STUDENT AID,,
1,998,EXPENDITURES,FIXED ASSET COSTS,810000 -- FIXED ASSETS GENERAL BUDGET,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,1174176,1174176,0,0,0,0,1174176,1,0,1174176,1,0,0,1174176,1,0,,,,,
1,998,EXPENDITURES,FIXED ASSET COSTS,810000 -- FIXED ASSETS GENERAL BUDGET,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,26000,26000,0,0,0,0,26000,1,0,26000,1,0,0,26000,1,0,,,,,
1,998,EXPENDITURES,FIXED ASSET COSTS,810100 -- EQUIPMENT >= $5000,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,0,0,27543,27543,27543,,-27543,,0,-27543,,0,0,-27543,,25931,1.06216498,,,,
1,998,EXPENDITURES,FIXED ASSET COSTS,810100 -- EQUIPMENT >= $5000,12000780,12000780 -- PRIOR YEAR EARMARKS,20,10439,60408, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,27069,0,,,,
1,998,EXPENDITURES,FIXED ASSET COSTS,810100 -- EQUIPMENT >= $5000,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,0,0,11073.4,11073.4,11073.4,,-11073.4,,0,-11073.4,,0,0,-11073.4,,24631,0.44957168,,,,
1,998,EXPENDITURES,FIXED ASSET COSTS,810100 -- EQUIPMENT >= $5000,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,13921.6,13921.6,13921.6,,-13921.6,,0,-13921.6,,0,0,-13921.6,,0,,,,,
1,998,EXPENDITURES,FIXED ASSET COSTS,810100 -- EQUIPMENT >= $5000,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,7098.18,0,810000 - 812399 -- FIXED ASSETS COSTS,810000 - 812499 -- FIXED ASSET COSTS,,
1,998,EXPENDITURES,GENERAL RECHARGES,960000 -- ALLOCATIONS GENERAL BUDGET,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,40879,40879,0,0,0,0,40879,1,0,40879,1,0,0,40879,1,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960000 -- ALLOCATIONS GENERAL BUDGET,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,9013,9013,0,0,0,0,9013,1,0,9013,1,0,0,9013,1,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960000 -- ALLOCATIONS GENERAL BUDGET,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,-32195,-32195,0,0,0,0,-32195,1,0,-32195,1,0,0,-32195,1,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960000 -- ALLOCATIONS GENERAL BUDGET,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,-17696,-17696,0,0,0,0,-17696,1,0,-17696,1,0,0,-17696,1,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001497,12001497 -- ELECTRICAL SWITCHGEAR,20,10440,72049, , , ,0,0,0,0,8.14,8.14,8.14,,-8.14,,0,-8.14,,0,0,-8.14,,4561.98,0.00178431,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001500,12001500 -- BUSINESS CONTINUITY,20,10430,72578, , , ,0,0,0,0,525.09,525.09,525.09,,-525.09,,0,-525.09,,0,0,-525.09,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12025532,12025532 -- UMC FOOD SERVICE I,20,10431,15625, , , ,0,0,13394,13394,1.8,1.8,1.8,0.00013439,13392.2,0.99986561,0,13392.2,0.99986561,0,0,13392.2,0.99986561,-0.07,-25.71428571,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,15027.89,15027.89,15027.89,,-15027.89,,0,-15027.89,,0,0,-15027.89,,19161.69,0.78426746,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000875,12000875 -- PIZZA STU LEADERSHIP FUNDS,20,10430,62526, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,324.34,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000780,12000780 -- PRIOR YEAR EARMARKS,20,10439,60408, , , ,0,0,0,0,186.42,186.42,186.42,,-186.42,,0,-186.42,,0,0,-186.42,,3410.72,0.05465708,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000878,12000878 -- HVAC&ENERGY PROJECTS,20,10440,62632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001202,12001202 -- SMART ROOMS,20,10440,66582, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,1126.06,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001494,12001494 -- REMODEL PROGRAM SPACE,20,10440,71739, , , ,0,0,0,0,-769.89,-769.89,-769.89,,769.89,,0,769.89,,0,0,769.89,,737.17,-1.04438596,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12010045,12010045 -- PIZZA VENDOR,20,10435,15640, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,16771,16771,14271.7,14271.7,14271.7,0.8509749,2499.3,0.1490251,0,2499.3,0.1490251,0,0,2499.3,0.1490251,13773.41,1.03617768,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12031643,12031643 -- SF CAPITAL PROJECTS,20,10439,15650, , , ,0,0,82897,82897,8120.48,8120.48,8120.48,0.09795867,74776.52,0.90204133,0,74776.52,0.90204133,0,0,74776.52,0.90204133,2886.51,2.81325199,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12046905,12046905 -- UMC EXPANSION BONDS FEES,20,10438,29382, , , ,0,0,27717,27717,27703,27703,27703,0.99949489,14,0.00050511,0,14,0.00050511,0,0,14,0.00050511,30354.63,0.91264496,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001286,12001286 -- EVENING PROG/ASSESSMENT,20,10430,68098, , , ,0,0,0,0,75.03,75.03,75.03,,-75.03,,0,-75.03,,0,0,-75.03,,155.93,0.48117745,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001304,12001304 -- ELECTRICAL PANEL PROJECT,20,10440,69434, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,262.66,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12014693,12014693 -- UMC GAMES AREA,20,10437,15645, , , ,0,0,21697,21697,2902.7,2902.7,2902.7,0.13378347,18794.3,0.86621653,0,18794.3,0.86621653,0,0,18794.3,0.86621653,7987.55,0.36340305,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12016650,12016650 -- UMC OPERATIONS,20,10430,15623, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000896,12000896 -- 3RD FLOOR REN LOAN,20,10438,62886, , , ,0,0,0,0,134.32,134.32,134.32,,-134.32,,0,-134.32,,0,0,-134.32,,365.22,0.36777833,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001010,12001010 -- PROGRAM PLAN ROOF,20,10440,64875, , , ,0,0,0,0,2.82,2.82,2.82,,-2.82,,0,-2.82,,0,0,-2.82,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001210,12001210 -- DDC CONTROLS 2ND/3RD FLOOR,20,10440,67240, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,29.12,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001496,12001496 -- 4TH FLOOR DDC CONTROLS,20,10440,72048, , , ,0,0,0,0,-2287.9,-2287.9,-2287.9,,2287.9,,0,2287.9,,0,0,2287.9,,2190.68,-1.04437891,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001745,12001745 -- ATRIUM PROJECT,20,10440,76320, , , ,0,0,0,0,34.64,34.64,34.64,,-34.64,,0,-34.64,,0,0,-34.64,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000897,12000897 -- CUSG DISCOUNTS,20,10435,62896, , , ,0,0,0,0,0.01,0.01,0.01,,-0.01,,0,-0.01,,0,0,-0.01,,0.01,1,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001034,12001034 -- ART PROGRAM,20,10430,65942, , , ,0,0,1059,1059,144.8,144.8,144.8,0.13673277,914.2,0.86326723,0,914.2,0.86326723,0,0,914.2,0.86326723,618.54,0.23409965,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,10983,10983,16400.84,16400.84,16400.84,1.49329327,-5417.84,-0.49329327,0,-5417.84,-0.49329327,0,0,-5417.84,-0.49329327,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,13827,13827,12236.66,12236.66,12236.66,0.884983,1590.34,0.115017,0,1590.34,0.115017,0,0,1590.34,0.115017,12262.55,0.99788869,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000876,12000876 -- SUBWAY STU LEADERSHIP FUNDS,20,10430,62527, , , ,0,0,0,0,121.21,121.21,121.21,,-121.21,,0,-121.21,,0,0,-121.21,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12017680,12017680 -- UMC SALARY SAVINGS,20,10430,15618, , , ,0,0,-5720,-5720,0,0,0,0,-5720,1,0,-5720,1,0,0,-5720,1,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12035037,12035037 -- UMC-BUILDING SP-1,20,10432,25997, , , ,0,0,0,0,2187.49,2187.49,2187.49,,-2187.49,,0,-2187.49,,0,0,-2187.49,,2069.95,1.05678398,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001287,12001287 -- RECOMM MECH SYSTEMS,20,10440,68160, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001556,12001556 -- ALCOHOL AGENT-TIPS,20,10433,73474, , , ,0,0,0,0,95.39,95.39,95.39,,-95.39,,0,-95.39,,0,0,-95.39,,67.95,1.40382634,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001569,12001569 -- WIRELESS/CELLULAR,20,10440,73963, , , ,0,0,0,0,3918.86,3918.86,3918.86,,-3918.86,,0,-3918.86,,0,0,-3918.86,,179.11,21.87962704,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,39585,39585,27393.18,27393.18,27393.18,0.69200909,12191.82,0.30799091,0,12191.82,0.30799091,0,0,12191.82,0.30799091,28316.43,0.96739525,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,46757,46757,43383.16,43383.16,43383.16,0.9278431,3373.84,0.0721569,0,3373.84,0.0721569,0,0,3373.84,0.0721569,42215.18,1.0276673,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001201,12001201 -- PAINT AND SIGNAGE,20,10440,66581, , , ,0,0,0,0,3078.5,3078.5,3078.5,,-3078.5,,0,-3078.5,,0,0,-3078.5,,11.65,264.248927,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001302,12001302 -- EAST DOCK SNOWMELT,20,10440,69432, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,34.58,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001303,12001303 -- CONNECTION PROGRAM PLAN,20,10440,69433, , , ,0,0,0,0,6215.63,6215.63,6215.63,,-6215.63,,0,-6215.63,,0,0,-6215.63,,-4003.12,-1.5526964,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001305,12001305 -- CR1740-KITCHEN HALLWAY UPGRADE,20,10440,69435, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,2395.18,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12015850,12015850 -- UMC MAINT & OP I,20,10432,15630, , , ,0,0,217345,217345,184637.38,184637.38,184637.38,0.84951289,32707.62,0.15048711,0,32707.62,0.15048711,0,0,32707.62,0.15048711,199199.1,0.92689867,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12019440,12019440 -- UMC ART SALES,20,10432,15629, , , ,0,0,0,0,22.17,22.17,22.17,,-22.17,,0,-22.17,,0,0,-22.17,,6.38,3.47492163,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,45954,45954,44193.73,44193.73,44193.73,0.96169496,1760.27,0.03830504,0,1760.27,0.03830504,0,0,1760.27,0.03830504,42557.52,1.03844702,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,11020,11020,13003.91,13003.91,13003.91,1.18002813,-1983.91,-0.18002813,0,-1983.91,-0.18002813,0,0,-1983.91,-0.18002813,10804.65,1.20354755,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,21294,21294,20431.43,20431.43,20431.43,0.95949235,862.57,0.04050765,0,862.57,0.04050765,0,0,862.57,0.04050765,19847.37,1.02942758,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12030748,12030748 -- UMC FOOD SERVICE II,20,10431,15626, , , ,0,0,0,0,114.7,114.7,114.7,,-114.7,,0,-114.7,,0,0,-114.7,,223.3,0.51365876,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12035030,12035030 -- UMC-GAMES SP1,20,10437,25990, , , ,0,0,0,0,426.01,426.01,426.01,,-426.01,,0,-426.01,,0,0,-426.01,,806.72,0.52807666,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000202,12000202 -- ECRF BUNDLE #2,20,10440,50523, , , ,0,0,0,0,2536.89,2536.89,2536.89,,-2536.89,,0,-2536.89,,0,0,-2536.89,,2044.73,1.24069682,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000874,12000874 -- PANDA STU LEADERSHIP FUNDS,20,10430,62525, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12000979,12000979 -- CARPET REPLACEMENT,20,10440,64168, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,2193.4,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960100 -- GENERAL ADMIN RECHARGE,12001495,12001495 -- UMC401 REMODEL PROJECT,20,10440,72047, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12000780,12000780 -- PRIOR YEAR EARMARKS,20,10439,60408, , , ,0,0,0,0,16.37,16.37,16.37,,-16.37,,0,-16.37,,0,0,-16.37,,312.81,0.05233209,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12024213,12024213 -- UMC RECEPTION DESK,20,10432,15628, , , ,0,0,968,968,1141.98,1141.98,1141.98,1.1797314,-173.98,-0.1797314,0,-173.98,-0.1797314,0,0,-173.98,-0.1797314,990.96,1.15239767,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001569,12001569 -- WIRELESS/CELLULAR,20,10440,73963, , , ,0,0,0,0,344.15,344.15,344.15,,-344.15,,0,-344.15,,0,0,-344.15,,16.43,20.94643944,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001639,12001639 -- UMC SECURITY,20,10432,74569, , , ,0,0,965,965,1440.28,1440.28,1440.28,1.49251813,-475.28,-0.49251813,0,-475.28,-0.49251813,0,0,-475.28,-0.49251813,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12017680,12017680 -- UMC SALARY SAVINGS,20,10430,15618, , , ,0,0,-502,-502,0,0,0,0,-502,1,0,-502,1,0,0,-502,1,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12019440,12019440 -- UMC ART SALES,20,10432,15629, , , ,0,0,0,0,1.95,1.95,1.95,,-1.95,,0,-1.95,,0,0,-1.95,,0.59,3.30508475,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12020401,12020401 -- UMC ADMINISTRATION,20,10430,15621, , , ,0,0,3476,3476,2405.63,2405.63,2405.63,0.69206847,1070.37,0.30793153,0,1070.37,0.30793153,0,0,1070.37,0.30793153,2597.06,0.92628973,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12022390,12022390 -- UMC BUSINESS OFFICE,20,10435,15635, , , ,0,0,4036,4036,3881.03,3881.03,3881.03,0.96160307,154.97,0.03839693,0,154.97,0.03839693,0,0,154.97,0.03839693,3903.2,0.99432005,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12047508,12047508 -- UMC MARKETING,20,10430,29569, , , ,0,0,1214,1214,1074.62,1074.62,1074.62,0.88518946,139.38,0.11481054,0,139.38,0.11481054,0,0,139.38,0.11481054,1124.68,0.95548956,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001202,12001202 -- SMART ROOMS,20,10440,66582, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,103.28,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001556,12001556 -- ALCOHOL AGENT-TIPS,20,10433,73474, , , ,0,0,0,0,8.37,8.37,8.37,,-8.37,,0,-8.37,,0,0,-8.37,,6.23,1.3434992,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12030742,12030742 -- UMC MAINT & OP II,20,10432,15632, , , ,0,0,1870,1870,1794.26,1794.26,1794.26,0.95949733,75.74,0.04050267,0,75.74,0.04050267,0,0,75.74,0.04050267,1820.33,0.98567842,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12000202,12000202 -- ECRF BUNDLE #2,20,10440,50523, , , ,0,0,0,0,222.79,222.79,222.79,,-222.79,,0,-222.79,,0,0,-222.79,,187.53,1.18802325,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001286,12001286 -- EVENING PROG/ASSESSMENT,20,10430,68098, , , ,0,0,0,0,6.59,6.59,6.59,,-6.59,,0,-6.59,,0,0,-6.59,,14.28,0.46148459,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12028972,12028972 -- UMC GAMES AREA I,20,10437,15646, , , ,0,0,0,0,1319.73,1319.73,1319.73,,-1319.73,,0,-1319.73,,0,0,-1319.73,,1757.43,0.75094314,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12046905,12046905 -- UMC EXPANSION BONDS FEES,20,10438,29382, , , ,0,0,2.5,2.5,1.44,1.44,1.44,0.576,1.06,0.424,0,1.06,0.424,0,0,1.06,0.424,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12000878,12000878 -- HVAC&ENERGY PROJECTS,20,10440,62632, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001305,12001305 -- CR1740-KITCHEN HALLWAY UPGRADE,20,10440,69435, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,219.69,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12000874,12000874 -- PANDA STU LEADERSHIP FUNDS,20,10430,62525, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001034,12001034 -- ART PROGRAM,20,10430,65942, , , ,0,0,93,93,12.74,12.74,12.74,0.13698925,80.26,0.86301075,0,80.26,0.86301075,0,0,80.26,0.86301075,56.74,0.22453296,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001495,12001495 -- UMC401 REMODEL PROJECT,20,10440,72047, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12014330,12014330 -- NIGHT WALK NIGHT RID,20,10436,15642, , , ,0,0,1473,1473,1253.32,1253.32,1253.32,0.85086219,219.68,0.14913781,0,219.68,0.14913781,0,0,219.68,0.14913781,1263.23,0.99215503,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12021440,12021440 -- UMC SCHEDULING,20,10433,15633, , , ,0,0,4106,4106,3809.85,3809.85,3809.85,0.92787384,296.15,0.07212616,0,296.15,0.07212616,0,0,296.15,0.07212616,3871.84,0.98398952,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001010,12001010 -- PROGRAM PLAN ROOF,20,10440,64875, , , ,0,0,0,0,0.25,0.25,0.25,,-0.25,,0,-0.25,,0,0,-0.25,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12010045,12010045 -- PIZZA VENDOR,20,10435,15640, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001500,12001500 -- BUSINESS CONTINUITY,20,10430,72578, , , ,0,0,0,0,46.1,46.1,46.1,,-46.1,,0,-46.1,,0,0,-46.1,,0,,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001496,12001496 -- 4TH FLOOR DDC CONTROLS,20,10440,72048, , , ,0,0,0,0,-200.91,-200.91,-200.91,,200.91,,0,200.91,,0,0,200.91,,200.92,-0.99995023,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12001302,12001302 -- EAST DOCK SNOWMELT,20,10440,69432, , , ,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,,3.17,0,,,,
1,998,EXPENDITURES,GENERAL RECHARGES,960200 -- GENERAL INFRASTRUCT RECHARGE,12025532,12025532 -- UMC FOOD SERVICE I,20,10431,15625, , , ,0,0,1176,1176,0.17,0.17,0.17,0.00014456,1175.83,0.99985544,0,1175.83,0.99985544,0,0,1175.83,0.99985544,-0.01,-17,,,,
